step,force/mismatch_abs_mean,force/tau_hat_abs_mean,force/tau_t_abs_mean,loss/anomaly_mse,loss/anomaly_weighted,loss/flow
9500,0.13348893821239471,0.5384015440940857,0.5529583692550659,0.045169129967689514,0.0004516913031693548,0.003341345814988017
9600,0.12727835774421692,0.5153173804283142,0.5493401885032654,0.04587588459253311,0.00045875884825363755,0.0045193517580628395
9700,0.12614306807518005,0.518307626247406,0.5598334074020386,0.04564133286476135,0.0004564133414532989,0.00425836443901062
9800,0.1457941234111786,0.5609890818595886,0.5750435590744019,0.06628081202507019,0.0006628081318922341,0.004364595748484135
9900,0.15196889638900757,0.5911009907722473,0.5722577571868896,0.05700640380382538,0.0005700640031136572,0.0045627146027982235
10000,0.1587803065776825,0.6228497624397278,0.6274093389511108,0.06676769256591797,0.0006676769116893411,0.003634984605014324
10100,0.136225625872612,0.5595905184745789,0.5509312748908997,0.04992632940411568,0.0004992632893845439,0.004703393671661615
10200,0.14937353134155273,0.541096568107605,0.5731605887413025,0.06670643389225006,0.0006670643924735487,0.0043140798807144165
10300,0.13324235379695892,0.5391218066215515,0.5758594870567322,0.05047674477100372,0.0005047674640081823,0.0035353945568203926
10400,0.14512939751148224,0.5273893475532532,0.5769258737564087,0.07069727778434753,0.0007069727871567011,0.004306528251618147
10500,0.1312212496995926,0.5210305452346802,0.5596776604652405,0.057764407247304916,0.0005776440375484526,0.005012754816561937
10600,0.14194446802139282,0.5651673674583435,0.5655515193939209,0.04925161972641945,0.0004925161483697593,0.0028714120853692293
10700,0.1311464160680771,0.5425696969032288,0.5818452835083008,0.048234038054943085,0.0004823403724003583,0.005782050546258688
10800,0.16634848713874817,0.5792154669761658,0.6092650890350342,0.08826933801174164,0.0008826933335512877,0.002745618112385273
10900,0.12864738702774048,0.5144214630126953,0.5566107034683228,0.06324078887701035,0.0006324079004116356,0.0044706398621201515
11000,0.14444097876548767,0.5685881972312927,0.5724942684173584,0.05464082211256027,0.0005464082350954413,0.007603843230754137
11100,0.1468469798564911,0.5158959627151489,0.556796133518219,0.07167566567659378,0.0007167566218413413,0.0031769019551575184
11200,0.14856500923633575,0.5739481449127197,0.5821160674095154,0.07059405744075775,0.0007059405324980617,0.004454731475561857
11300,0.14359085261821747,0.5199773907661438,0.5748559832572937,0.0616411492228508,0.0006164115038700402,0.006572367623448372
11400,0.13171625137329102,0.5640336871147156,0.580431342124939,0.05080627650022507,0.0005080627743154764,0.004632952623069286
11500,0.141852006316185,0.5492696762084961,0.5901235342025757,0.06864579021930695,0.0006864579045213759,0.0019477192545309663
11600,0.13396993279457092,0.5297273993492126,0.5597522258758545,0.05001077800989151,0.0005001077661290765,0.0073641203343868256
11700,0.11453299224376678,0.5527927875518799,0.5942052006721497,0.03631886467337608,0.00036318867933005095,0.0036261575296521187
11800,0.13950084149837494,0.5315179824829102,0.5544642806053162,0.05593109503388405,0.0005593109526671469,0.002991466550156474
11900,0.12519069015979767,0.5391491651535034,0.5643907785415649,0.045158158987760544,0.00045158155262470245,0.00210192846134305
12000,0.13919571042060852,0.5523514747619629,0.5851368308067322,0.05708664655685425,0.0005708664539270103,0.0032149609178304672
12100,0.15012851357460022,0.5707579255104065,0.6190614700317383,0.07417593151330948,0.0007417593151330948,0.004617996048182249
12200,0.12755601108074188,0.5075581073760986,0.5345326662063599,0.049193739891052246,0.0004919373895972967,0.003343529300764203
12300,0.13006728887557983,0.551243782043457,0.5832527875900269,0.04849109798669815,0.0004849109682254493,0.002875175327062607
12400,0.1387825310230255,0.5479885935783386,0.5779427289962769,0.05310922488570213,0.0005310922861099243,0.002814800012856722
12500,0.1275842785835266,0.5067513585090637,0.5499833822250366,0.0573478639125824,0.000573478639125824,0.004327135626226664
12600,0.1371767371892929,0.5522359609603882,0.5489436984062195,0.05160488933324814,0.0005160488653928041,0.006417613010853529
12700,0.13470053672790527,0.5866511464118958,0.6170814633369446,0.05925144627690315,0.000592514465097338,0.002828864613547921
12800,0.1285809725522995,0.5531803369522095,0.5641821622848511,0.041950106620788574,0.0004195010697003454,0.00432643061503768
12900,0.14715217053890228,0.5633918046951294,0.5798208117485046,0.06462883204221725,0.0006462883320637047,0.0051656682044267654
13000,0.14325039088726044,0.5491310954093933,0.5847841501235962,0.05711260437965393,0.0005711260600946844,0.003934421576559544
13100,0.12704670429229736,0.57402503490448,0.5763494968414307,0.04288550093770027,0.0004288550408091396,0.0028514075092971325
13200,0.1289433240890503,0.5262503027915955,0.545580267906189,0.049093350768089294,0.0004909334238618612,0.005134327337145805
13300,0.14166265726089478,0.5642339587211609,0.6000633239746094,0.059972308576107025,0.0005997230764478445,0.00495519582182169
13400,0.12357712537050247,0.5672944188117981,0.6002618074417114,0.045047346502542496,0.0004504734533838928,0.0030149202793836594
13500,0.1210186704993248,0.5287830829620361,0.5636937618255615,0.04416107386350632,0.00044161072582937777,0.002224621595814824
13600,0.13327646255493164,0.5325570106506348,0.5855929255485535,0.058081500232219696,0.0005808150162920356,0.0036695189774036407
13700,0.1194489598274231,0.5208887457847595,0.5423047542572021,0.04140260070562363,0.00041402599890716374,0.003785249311476946
13800,0.13244464993476868,0.5410265326499939,0.5981804728507996,0.06071174517273903,0.0006071174284443259,0.0019865792710334063
13900,0.1341218501329422,0.583382785320282,0.6073760986328125,0.05690842866897583,0.0005690842517651618,0.0037867953069508076
14000,0.1359127163887024,0.5485758781433105,0.5703886151313782,0.05436834320425987,0.0005436834180727601,0.007482409942895174
14100,0.1338181048631668,0.5410017967224121,0.5967586636543274,0.058447644114494324,0.0005844764527864754,0.003315657377243042
14200,0.12664423882961273,0.5334851741790771,0.5405930876731873,0.043564558029174805,0.0004356455756351352,0.0041098762303590775
14300,0.13384519517421722,0.5288264155387878,0.5868730545043945,0.06365464627742767,0.0006365464651025832,0.00257975235581398
14400,0.12407514452934265,0.5595726370811462,0.5794992446899414,0.04810086637735367,0.00048100861022248864,0.005176035221666098
14500,0.13123857975006104,0.5300098061561584,0.573467493057251,0.04978196322917938,0.0004978196229785681,0.0016907932003960013
14600,0.13823598623275757,0.5617414712905884,0.5825023651123047,0.05836430937051773,0.0005836430937051773,0.004515117034316063
14700,0.13255858421325684,0.5817850828170776,0.5773534774780273,0.050156645476818085,0.000501566450111568,0.003708560485392809
14800,0.1551043689250946,0.584220290184021,0.6403138637542725,0.07153084129095078,0.0007153084152378142,0.005635319743305445
14900,0.12693622708320618,0.5642603039741516,0.5898654460906982,0.04990280419588089,0.0004990280140191317,0.0035139708779752254
15000,0.13083416223526,0.5722653865814209,0.6062480211257935,0.04990338906645775,0.0004990338929928839,0.003541202750056982
15100,0.11448310315608978,0.5113516449928284,0.5503438115119934,0.03509334474802017,0.0003509334346745163,0.0033717805054038763
15200,0.14775459468364716,0.5797873735427856,0.630730926990509,0.07970282435417175,0.000797028245870024,0.005148047581315041
15300,0.11615289002656937,0.5386572480201721,0.5728589296340942,0.04147036373615265,0.0004147035942878574,0.0023974752984941006
15400,0.1157195046544075,0.5330356955528259,0.5607358813285828,0.04494167119264603,0.0004494166933000088,0.003546785330399871
15500,0.12204644083976746,0.5413579344749451,0.5744953155517578,0.04665178805589676,0.00046651787124574184,0.0020543683785945177
15600,0.12566494941711426,0.563467264175415,0.5794097185134888,0.05054069682955742,0.0005054069333709776,0.006060271058231592
15700,0.11971141397953033,0.564365029335022,0.6152583956718445,0.047670766711235046,0.00047670764615759254,0.004563555587083101
15800,0.1298772096633911,0.5399641990661621,0.5816830992698669,0.061086151748895645,0.0006108615198172629,0.0024096870329231024
15900,0.11723552644252777,0.5477936863899231,0.566016674041748,0.04309871420264244,0.00043098715832456946,0.0061615887098014355
16000,0.11430403590202332,0.5367664098739624,0.5668336153030396,0.037878427654504776,0.00037878425791859627,0.0029734703712165356
16100,0.13565325736999512,0.5392106771469116,0.5631783604621887,0.05424037203192711,0.0005424037226475775,0.004783547483384609
16200,0.14395713806152344,0.5398909449577332,0.5695375800132751,0.06146964803338051,0.0006146965315565467,0.002513241022825241
16300,0.12099944055080414,0.5834473371505737,0.6134854555130005,0.04415416717529297,0.00044154166243970394,0.005676676519215107
16400,0.11334675550460815,0.5518488883972168,0.5559065341949463,0.040064286440610886,0.00040064286440610886,0.00455015292391181
16500,0.1331995725631714,0.5647209882736206,0.5846229791641235,0.050923433154821396,0.0005092343199066818,0.0027363942936062813
16600,0.13601480424404144,0.5966863632202148,0.6348585486412048,0.05562730133533478,0.0005562729784287512,0.0037522236816585064
16700,0.13521026074886322,0.5794293284416199,0.6154136061668396,0.05605185031890869,0.0005605184705927968,0.0032626641914248466
16800,0.12776625156402588,0.5517518520355225,0.5615456104278564,0.05803237110376358,0.000580323685426265,0.007515760604292154
16900,0.1330769807100296,0.5784333348274231,0.6205815076828003,0.04894334822893143,0.0004894334706477821,0.005094935651868582
17000,0.11227244138717651,0.5573919415473938,0.5917097330093384,0.042396970093250275,0.00042396970093250275,0.0033904884476214647
17100,0.12813504040241241,0.5790055394172668,0.594100296497345,0.047314051538705826,0.00047314047697000206,0.003235921496525407
17200,0.12227348983287811,0.5870094299316406,0.62431800365448,0.052187688648700714,0.0005218768492341042,0.0044813198037445545
17300,0.12957368791103363,0.5277271270751953,0.563867449760437,0.05169188976287842,0.0005169188953004777,0.0026649993378669024
17400,0.12019872665405273,0.5265505909919739,0.5607818365097046,0.04368901625275612,0.0004368902009446174,0.001584327663294971
17500,0.13531354069709778,0.5967958569526672,0.6240628361701965,0.04945187643170357,0.0004945187247358263,0.0026326095685362816
17600,0.13081404566764832,0.5718675851821899,0.5997136235237122,0.053128428757190704,0.0005312842549756169,0.003287996631115675
17700,0.10464873164892197,0.5464600324630737,0.5666242837905884,0.031199373304843903,0.0003119937318842858,0.0031815606635063887
17800,0.13085544109344482,0.5109521150588989,0.5743451118469238,0.056996025145053864,0.0005699602188542485,0.0030780008528381586
17900,0.12614299356937408,0.5441290140151978,0.5686614513397217,0.04896174743771553,0.0004896174650639296,0.0012523889308795333
18000,0.12010818719863892,0.5218892097473145,0.5545350313186646,0.04483320936560631,0.00044833210995420814,0.0033031839411705732
18100,0.11866183578968048,0.5297795534133911,0.5304470658302307,0.041440751403570175,0.0004144074919167906,0.006878357380628586
18200,0.11946378648281097,0.5541147589683533,0.59235018491745,0.04644603282213211,0.00046446031774394214,0.004050539806485176
18300,0.1262073963880539,0.5541168451309204,0.5617319345474243,0.04197961464524269,0.0004197960952296853,0.004164692480117083
18400,0.11318209022283554,0.5232083797454834,0.5557135343551636,0.0349535308778286,0.00034953528665937483,0.0030492558144032955
18500,0.1279626339673996,0.5531250834465027,0.5863215923309326,0.052181750535964966,0.0005218174774199724,0.006404048763215542
18600,0.11034727096557617,0.5464758276939392,0.5551277995109558,0.03365122526884079,0.0003365122538525611,0.0031096923630684614
18700,0.1238221824169159,0.5621405839920044,0.5835766196250916,0.05195308476686478,0.0005195308476686478,0.004355221521109343
18800,0.10518275201320648,0.5101127624511719,0.5413517951965332,0.03198452293872833,0.0003198452468495816,0.00602756068110466
18900,0.12499524652957916,0.5466560125350952,0.5931270122528076,0.05052121728658676,0.0005052121705375612,0.003521868260577321
19000,0.10116628557443619,0.5456956028938293,0.5710816383361816,0.02838018909096718,0.00028380192816257477,0.0030647802632302046
19100,0.13195523619651794,0.5561704039573669,0.6013707518577576,0.060143426060676575,0.0006014342652633786,0.003137836465612054
19200,0.12701992690563202,0.5341200828552246,0.5750023126602173,0.0616946816444397,0.0006169467815198004,0.0027144905179739
19300,0.10368157178163528,0.5272718667984009,0.5613086819648743,0.03497590124607086,0.00034975900780409575,0.003504534251987934
19400,0.10871252417564392,0.5250300168991089,0.5624114871025085,0.050206977874040604,0.0005020698299631476,0.003919954411685467
19500,0.11905129998922348,0.5564496517181396,0.5929689407348633,0.042314961552619934,0.00042314964230172336,0.0033237577881664038
19600,0.10385210812091827,0.5290061235427856,0.5308540463447571,0.031482093036174774,0.00031482093618251383,0.0027627169620245695
19700,0.12950953841209412,0.563835620880127,0.6080195903778076,0.05368296056985855,0.0005368295824155211,0.003779912833124399
19800,0.11155202239751816,0.5354861617088318,0.5599411725997925,0.035154297947883606,0.0003515430144034326,0.002605031942948699
19900,0.10933266580104828,0.5663183927536011,0.5764868855476379,0.038497790694236755,0.0003849779022857547,0.0021692877635359764
20000,0.11735417693853378,0.5315679311752319,0.5710589289665222,0.04530263692140579,0.0004530263540800661,0.0019775505643337965
20100,0.12582916021347046,0.5388768315315247,0.5978143811225891,0.06384722888469696,0.0006384722655639052,0.003446814836934209
20200,0.11452869325876236,0.5860726237297058,0.5990604758262634,0.0358390286564827,0.0003583903016988188,0.0037771379575133324
20300,0.1028914526104927,0.5084490776062012,0.5340278148651123,0.03446527197957039,0.00034465271164663136,0.00365701992996037
20400,0.11905941367149353,0.5462814569473267,0.5685990452766418,0.04227852076292038,0.00042278520413674414,0.002495112596079707
20500,0.11860327422618866,0.5596489906311035,0.5913061499595642,0.04740508645772934,0.0004740508447866887,0.002960246056318283
20600,0.10852240025997162,0.5150818228721619,0.5306913256645203,0.033381517976522446,0.0003338151436764747,0.001560208504088223
20700,0.10952272266149521,0.5613926649093628,0.5736100077629089,0.04140857234597206,0.0004140857490710914,0.00188385508954525
20800,0.12003519386053085,0.5495696067810059,0.5852639675140381,0.05602029711008072,0.0005602029268629849,0.003174389246851206
20900,0.13470107316970825,0.5820830464363098,0.5838956832885742,0.058849021792411804,0.0005884902202524245,0.00403275340795517
21000,0.12195679545402527,0.5401561856269836,0.548287570476532,0.043031834065914154,0.0004303182940930128,0.0037076370790600777
21100,0.10444478690624237,0.553216278553009,0.5843700170516968,0.035632118582725525,0.0003563211648724973,0.0027996068820357323
21200,0.1264449805021286,0.5869871973991394,0.619983971118927,0.05186677724123001,0.0005186677444726229,0.0038050978910177946
21300,0.10288533568382263,0.539699375629425,0.5479900240898132,0.030160292983055115,0.00030160290771164,0.0028130023274570704
21400,0.12393035739660263,0.5403773784637451,0.5728916525840759,0.04964911937713623,0.0004964912077412009,0.002717896131798625
21500,0.12144207954406738,0.5327419638633728,0.5687975883483887,0.04911458119750023,0.0004911458236165345,0.0027540072333067656
21600,0.10756883025169373,0.5555989146232605,0.6007888913154602,0.0384017638862133,0.0003840175922960043,0.0019938847981393337
21700,0.1181037649512291,0.5703700184822083,0.5826128125190735,0.044691119343042374,0.000446911173639819,0.006399672944098711
21800,0.11410198360681534,0.5517237186431885,0.5729888081550598,0.036900367587804794,0.0003690036537591368,0.0031316031236201525
21900,0.11030913889408112,0.5589138865470886,0.5745466947555542,0.04149217903614044,0.00041492178570479155,0.004724758677184582
22000,0.11835679411888123,0.5471141934394836,0.5552172660827637,0.043105654418468475,0.0004310565418563783,0.0013115793699398637
22100,0.1349678784608841,0.5256509780883789,0.582665741443634,0.06211782991886139,0.0006211783038452268,0.002496085362508893
22200,0.12366983294487,0.5102466344833374,0.5672524571418762,0.049423910677433014,0.000494239036925137,0.004345246125012636
22300,0.1176576167345047,0.5843670964241028,0.5776819586753845,0.04138040915131569,0.00041380408219993114,0.003441903507336974
22400,0.10561782866716385,0.5178124308586121,0.5357016921043396,0.03895701840519905,0.00038957016658969223,0.0011201450834050775
22500,0.12390895187854767,0.5873121023178101,0.6006591320037842,0.04403240606188774,0.00044032407458871603,0.004221281502395868
22600,0.12492424249649048,0.5923923850059509,0.5974342226982117,0.04713737964630127,0.0004713738162536174,0.0035073542967438698
22700,0.10310734808444977,0.557914674282074,0.5865032076835632,0.03898366168141365,0.0003898366412613541,0.00464133033528924
22800,0.11391980946063995,0.52993243932724,0.5676421523094177,0.039168763905763626,0.0003916876157745719,0.0029243850149214268
22900,0.11675203591585159,0.5908966064453125,0.6177379488945007,0.038239508867263794,0.00038239508285187185,0.0025595813058316708
23000,0.09996975213289261,0.5257331132888794,0.5482060313224792,0.029581595212221146,0.00029581593116745353,0.0019536963663995266
23100,0.10691121965646744,0.5495648384094238,0.569248378276825,0.036731746047735214,0.000367317465133965,0.0008579527493566275
23200,0.12039801478385925,0.5286424160003662,0.5877431035041809,0.04665549844503403,0.0004665549786295742,0.0036993101239204407
23300,0.1339775174856186,0.5745877027511597,0.5829788446426392,0.05484211444854736,0.00054842111421749,0.0017790987621992826
23400,0.1479928195476532,0.5710139274597168,0.6116437911987305,0.07079561799764633,0.0007079561473801732,0.0026500511448830366
23500,0.1226029098033905,0.5495630502700806,0.577782392501831,0.04348968341946602,0.0004348968213889748,0.00301943882368505
23600,0.10972870886325836,0.5673355460166931,0.5957097411155701,0.03555463254451752,0.00035554630449041724,0.0020071438048034906
23700,0.12453149259090424,0.5624990463256836,0.57725989818573,0.046529557555913925,0.0004652955976780504,0.0015180442715063691
23800,0.12331970781087875,0.593251645565033,0.6333406567573547,0.04269450530409813,0.000426945072831586,0.0028025691863149405
