step,force/mismatch_abs_mean,force/tau_hat_abs_mean,force/tau_t_abs_mean,loss/anomaly_mse,loss/anomaly_weighted,loss/flow
5700,0.5653735399246216,0.0,0.5653735399246216,0.6804881691932678,0.0,0.005718453321605921
5800,0.5950759649276733,0.0,0.5950759649276733,0.7699183225631714,0.0,0.006289225071668625
5900,0.6024734377861023,0.0,0.6024734377861023,0.7964247465133667,0.0,0.007504333276301622
6000,0.5606429576873779,0.0,0.5606429576873779,0.6901859641075134,0.0,0.0076842778362333775
6100,0.5502115488052368,0.0,0.5502115488052368,0.6325332522392273,0.0,0.0030482718721032143
6200,0.5848757028579712,0.0,0.5848757028579712,0.7622837424278259,0.0,0.004286261275410652
6300,0.6134563684463501,0.0,0.6134563684463501,0.8539990186691284,0.0,0.003814882831647992
6400,0.5396867394447327,0.0,0.5396867394447327,0.616266667842865,0.0,0.003078472800552845
6500,0.55073481798172,0.0,0.55073481798172,0.6616746187210083,0.0,0.0038313367404043674
6600,0.5624939799308777,0.0,0.5624939799308777,0.6889135241508484,0.0,0.0056566959246993065
6700,0.5385910868644714,0.0,0.5385910868644714,0.6227965354919434,0.0,0.004941106308251619
6800,0.5811359286308289,0.0,0.5811359286308289,0.7167723774909973,0.0,0.0029597932007163763
6900,0.5624892711639404,0.0,0.5624892711639404,0.7228667736053467,0.0,0.005283624865114689
7000,0.6176944971084595,0.0,0.6176944971084595,0.8303980827331543,0.0,0.006198504474014044
7100,0.6624082922935486,0.0,0.6624082922935486,0.9443680644035339,0.0,0.008595832623541355
7200,0.5425039529800415,0.0,0.5425039529800415,0.6474087834358215,0.0,0.009056180715560913
7300,0.5382465124130249,0.0,0.5382465124130249,0.6075152158737183,0.0,0.003372584469616413
7400,0.5880178213119507,0.0,0.5880178213119507,0.7645821571350098,0.0,0.00898647215217352
7500,0.5673749446868896,0.0,0.5673749446868896,0.6941423416137695,0.0,0.008239193819463253
7600,0.5723714828491211,0.0,0.5723714828491211,0.6961190104484558,0.0,0.004158396739512682
7700,0.5627011656761169,0.0,0.5627011656761169,0.6631079316139221,0.0,0.003989720717072487
7800,0.5886563062667847,0.0,0.5886563062667847,0.7400707006454468,0.0,0.002891683718189597
7900,0.5751363635063171,0.0,0.5751363635063171,0.7207078337669373,0.0,0.005166451912373304
8000,0.5796412825584412,0.0,0.5796412825584412,0.7178723812103271,0.0,0.003004996106028557
8100,0.5718966722488403,0.0,0.5718966722488403,0.7298098802566528,0.0,0.003994856961071491
8200,0.6008235812187195,0.0,0.6008235812187195,0.7756800651550293,0.0,0.003802214516326785
8300,0.5527263879776001,0.0,0.5527263879776001,0.6491401195526123,0.0,0.008401798084378242
8400,0.5886845588684082,0.0,0.5886845588684082,0.7284383773803711,0.0,0.0036043410655111074
8500,0.5790820121765137,0.0,0.5790820121765137,0.7109121084213257,0.0,0.006466106045991182
8600,0.5725585222244263,0.0,0.5725585222244263,0.7069565057754517,0.0,0.004296927247196436
8700,0.594018280506134,0.0,0.594018280506134,0.796714186668396,0.0,0.0034489184617996216
8800,0.5954685211181641,0.0,0.5954685211181641,0.7836602330207825,0.0,0.003339802147820592
8900,0.6119398474693298,0.0,0.6119398474693298,0.8185616731643677,0.0,0.006390997674316168
9000,0.5593729615211487,0.0,0.5593729615211487,0.6741917133331299,0.0,0.002894356846809387
9100,0.5748485922813416,0.0,0.5748485922813416,0.7157795429229736,0.0,0.00460821995511651
9200,0.5602332949638367,0.0,0.5602332949638367,0.6672102212905884,0.0,0.005102488212287426
9300,0.554966151714325,0.0,0.554966151714325,0.6635321974754333,0.0,0.0032786566298455
9400,0.5859256982803345,0.0,0.5859256982803345,0.7849719524383545,0.0,0.004960118792951107
9500,0.5529583692550659,0.0,0.5529583692550659,0.6463710069656372,0.0,0.0034477817825973034
9600,0.5493401885032654,0.0,0.5493401885032654,0.653286874294281,0.0,0.004458066541701555
9700,0.5598334074020386,0.0,0.5598334074020386,0.663277268409729,0.0,0.004231688566505909
9800,0.5750435590744019,0.0,0.5750435590744019,0.7311896085739136,0.0,0.004345978610217571
9900,0.5722577571868896,0.0,0.5722577571868896,0.7089328765869141,0.0,0.004089320078492165
10000,0.6274093389511108,0.0,0.6274093389511108,0.8663716912269592,0.0,0.0033630612306296825
10100,0.5509312748908997,0.0,0.5509312748908997,0.6441203951835632,0.0,0.004902623128145933
10200,0.5731605887413025,0.0,0.5731605887413025,0.7271353602409363,0.0,0.004373772535473108
10300,0.5758594870567322,0.0,0.5758594870567322,0.7184073328971863,0.0,0.003634809283539653
10400,0.5769258737564087,0.0,0.5769258737564087,0.7345565557479858,0.0,0.004191550426185131
10500,0.5596776604652405,0.0,0.5596776604652405,0.7050817012786865,0.0,0.00486709363758564
10600,0.5655515193939209,0.0,0.5655515193939209,0.6705948114395142,0.0,0.002868850715458393
10700,0.5818452835083008,0.0,0.5818452835083008,0.7169109582901001,0.0,0.005179704166948795
10800,0.6092650890350342,0.0,0.6092650890350342,0.8606827259063721,0.0,0.0026987039018422365
10900,0.5566107034683228,0.0,0.5566107034683228,0.7034531831741333,0.0,0.00527842016890645
11000,0.5724942684173584,0.0,0.5724942684173584,0.6977713108062744,0.0,0.007468601688742638
11100,0.556796133518219,0.0,0.556796133518219,0.6693581342697144,0.0,0.003275441937148571
11200,0.5821160674095154,0.0,0.5821160674095154,0.7464510202407837,0.0,0.00421306025236845
11300,0.5748559832572937,0.0,0.5748559832572937,0.7119378447532654,0.0,0.006162043195217848
11400,0.580431342124939,0.0,0.580431342124939,0.7496528625488281,0.0,0.003976413980126381
11500,0.5901235342025757,0.0,0.5901235342025757,0.7689014673233032,0.0,0.0019744224846363068
11600,0.5597522258758545,0.0,0.5597522258758545,0.647368311882019,0.0,0.007354964502155781
11700,0.5942052006721497,0.0,0.5942052006721497,0.7739665508270264,0.0,0.0036988076753914356
11800,0.5544642806053162,0.0,0.5544642806053162,0.645927906036377,0.0,0.0032362358178943396
11900,0.5643907785415649,0.0,0.5643907785415649,0.6695295572280884,0.0,0.001943713054060936
12000,0.5851368308067322,0.0,0.5851368308067322,0.7396818995475769,0.0,0.002790766302496195
12100,0.6190614700317383,0.0,0.6190614700317383,0.8556405901908875,0.0,0.0043131206184625626
12200,0.5345326662063599,0.0,0.5345326662063599,0.6151564121246338,0.0,0.003394519677385688
12300,0.5832527875900269,0.0,0.5832527875900269,0.7283018827438354,0.0,0.0029452249873429537
12400,0.5779427289962769,0.0,0.5779427289962769,0.7243232727050781,0.0,0.0026973052881658077
12500,0.5499833822250366,0.0,0.5499833822250366,0.6551034450531006,0.0,0.0037238977383822203
12600,0.5489436984062195,0.0,0.5489436984062195,0.6506333351135254,0.0,0.006994626484811306
12700,0.6170814633369446,0.0,0.6170814633369446,0.8427302837371826,0.0,0.0025813987012952566
12800,0.5641821622848511,0.0,0.5641821622848511,0.6823887825012207,0.0,0.004405194893479347
12900,0.5798208117485046,0.0,0.5798208117485046,0.7570710182189941,0.0,0.005202788393944502
13000,0.5847841501235962,0.0,0.5847841501235962,0.7316671013832092,0.0,0.00426144152879715
13100,0.5763494968414307,0.0,0.5763494968414307,0.7101572751998901,0.0,0.0027982445899397135
13200,0.545580267906189,0.0,0.545580267906189,0.6267622709274292,0.0,0.005078958347439766
13300,0.6000633239746094,0.0,0.6000633239746094,0.7900614738464355,0.0,0.004289278760552406
13400,0.6002618074417114,0.0,0.6002618074417114,0.7855590581893921,0.0,0.0029377012979239225
13500,0.5636937618255615,0.0,0.5636937618255615,0.6758557558059692,0.0,0.0022155691403895617
13600,0.5855929255485535,0.0,0.5855929255485535,0.7580395936965942,0.0,0.003435072023421526
13700,0.5423047542572021,0.0,0.5423047542572021,0.6267129182815552,0.0,0.0037695830687880516
13800,0.5981804728507996,0.0,0.5981804728507996,0.789840042591095,0.0,0.0018364186398684978
13900,0.6073760986328125,0.0,0.6073760986328125,0.808908224105835,0.0,0.004395087715238333
14000,0.5703886151313782,0.0,0.5703886151313782,0.694868803024292,0.0,0.006892033852636814
14100,0.5967586636543274,0.0,0.5967586636543274,0.773912787437439,0.0,0.0027905781753361225
14200,0.5405930876731873,0.0,0.5405930876731873,0.6294481754302979,0.0,0.0044326321221888065
14300,0.5868730545043945,0.0,0.5868730545043945,0.774573802947998,0.0,0.002267884323373437
14400,0.5794992446899414,0.0,0.5794992446899414,0.7283177971839905,0.0,0.005324991885572672
14500,0.573467493057251,0.0,0.573467493057251,0.7018712759017944,0.0,0.001719335443340242
14600,0.5825023651123047,0.0,0.5825023651123047,0.7458728551864624,0.0,0.003937621600925922
14700,0.5773534774780273,0.0,0.5773534774780273,0.7077938318252563,0.0,0.0033086473122239113
14800,0.6403138637542725,0.0,0.6403138637542725,0.9050725698471069,0.0,0.005518466234207153
14900,0.5898654460906982,0.0,0.5898654460906982,0.7556154727935791,0.0,0.003750479780137539
15000,0.6062480211257935,0.0,0.6062480211257935,0.7854258418083191,0.0,0.002646232722327113
15100,0.5503438115119934,0.0,0.5503438115119934,0.6611090898513794,0.0,0.0029175186064094305
15200,0.630730926990509,0.0,0.630730926990509,0.8932569026947021,0.0,0.004421666264533997
15300,0.5728589296340942,0.0,0.5728589296340942,0.7232495546340942,0.0,0.0021923077292740345
15400,0.5607358813285828,0.0,0.5607358813285828,0.6825709342956543,0.0,0.0031258256640285254
15500,0.5744953155517578,0.0,0.5744953155517578,0.6849709749221802,0.0,0.0019715798553079367
15600,0.5794097185134888,0.0,0.5794097185134888,0.7207440137863159,0.0,0.00558067299425602
15700,0.6152583956718445,0.0,0.6152583956718445,0.8194513320922852,0.0,0.004635874647647142
15800,0.5816830992698669,0.0,0.5816830992698669,0.7726942300796509,0.0,0.0023041574750095606
15900,0.566016674041748,0.0,0.566016674041748,0.6926863789558411,0.0,0.006451377645134926
16000,0.5668336153030396,0.0,0.5668336153030396,0.6868138313293457,0.0,0.0030466425232589245
16100,0.5631783604621887,0.0,0.5631783604621887,0.6778043508529663,0.0,0.004502105060964823
16200,0.5695375800132751,0.0,0.5695375800132751,0.7089062929153442,0.0,0.002304280875250697
16300,0.6134854555130005,0.0,0.6134854555130005,0.7998310923576355,0.0,0.005150507669895887
16400,0.5559065341949463,0.0,0.5559065341949463,0.685725212097168,0.0,0.0043037040159106255
16500,0.5846229791641235,0.0,0.5846229791641235,0.7338433861732483,0.0,0.0025787900667637587
16600,0.6348585486412048,0.0,0.6348585486412048,0.8731859922409058,0.0,0.0030951546505093575
16700,0.6154136061668396,0.0,0.6154136061668396,0.8355527520179749,0.0,0.002864270471036434
16800,0.5615456104278564,0.0,0.5615456104278564,0.7296720743179321,0.0,0.007467083632946014
16900,0.6205815076828003,0.0,0.6205815076828003,0.8367314338684082,0.0,0.004582724999636412
17000,0.5917097330093384,0.0,0.5917097330093384,0.761103630065918,0.0,0.003093006554991007
17100,0.594100296497345,0.0,0.594100296497345,0.7794514894485474,0.0,0.0029705213382840157
17200,0.62431800365448,0.0,0.62431800365448,0.8913525342941284,0.0,0.004453492816537619
17300,0.563867449760437,0.0,0.563867449760437,0.7011482119560242,0.0,0.0028050532564520836
17400,0.5607818365097046,0.0,0.5607818365097046,0.6681016087532043,0.0,0.0015474149258807302
17500,0.6240628361701965,0.0,0.6240628361701965,0.8479001522064209,0.0,0.0021668735425919294
17600,0.5997136235237122,0.0,0.5997136235237122,0.7705574035644531,0.0,0.002818070584908128
17700,0.5666242837905884,0.0,0.5666242837905884,0.6844680309295654,0.0,0.0026395015884190798
17800,0.5743451118469238,0.0,0.5743451118469238,0.7380573749542236,0.0,0.002812796737998724
17900,0.5686614513397217,0.0,0.5686614513397217,0.6968113780021667,0.0,0.0013744767056778073
18000,0.5545350313186646,0.0,0.5545350313186646,0.6507607698440552,0.0,0.0031600461807101965
18100,0.5304470658302307,0.0,0.5304470658302307,0.5905156135559082,0.0,0.008723903447389603
18200,0.59235018491745,0.0,0.59235018491745,0.767646312713623,0.0,0.003909147810190916
18300,0.5617319345474243,0.0,0.5617319345474243,0.6615138053894043,0.0,0.0038185452576726675
18400,0.5557135343551636,0.0,0.5557135343551636,0.6504225730895996,0.0,0.002655006479471922
18500,0.5863215923309326,0.0,0.5863215923309326,0.7575675249099731,0.0,0.006340188905596733
18600,0.5551277995109558,0.0,0.5551277995109558,0.6522154211997986,0.0,0.002562561072409153
18700,0.5835766196250916,0.0,0.5835766196250916,0.7432442307472229,0.0,0.0051615419797599316
18800,0.5413517951965332,0.0,0.5413517951965332,0.6264756917953491,0.0,0.005426323506981134
18900,0.5931270122528076,0.0,0.5931270122528076,0.7655252814292908,0.0,0.003342726267874241
19000,0.5710816383361816,0.0,0.5710816383361816,0.6998900771141052,0.0,0.003132785437628627
19100,0.6013707518577576,0.0,0.6013707518577576,0.8022730350494385,0.0,0.003165308153256774
19200,0.5750023126602173,0.0,0.5750023126602173,0.7415204644203186,0.0,0.003075665794312954
19300,0.5613086819648743,0.0,0.5613086819648743,0.6744257807731628,0.0,0.003143195528537035
19400,0.5624114871025085,0.0,0.5624114871025085,0.7098903059959412,0.0,0.0038330054376274347
19500,0.5929689407348633,0.0,0.5929689407348633,0.7530103921890259,0.0,0.0030353302136063576
19600,0.5308540463447571,0.0,0.5308540463447571,0.5971623063087463,0.0,0.002562070032581687
19700,0.6080195903778076,0.0,0.6080195903778076,0.8065555095672607,0.0,0.0036228219978511333
19800,0.5599411725997925,0.0,0.5599411725997925,0.6683940887451172,0.0,0.0024597696028649807
19900,0.5764868855476379,0.0,0.5764868855476379,0.7189006209373474,0.0,0.00221224594861269
20000,0.5710589289665222,0.0,0.5710589289665222,0.7097200155258179,0.0,0.0020788724068552256
20100,0.5978143811225891,0.0,0.5978143811225891,0.8014519214630127,0.0,0.0029007899574935436
20200,0.5990604758262634,0.0,0.5990604758262634,0.752863347530365,0.0,0.004354015924036503
20300,0.5340278148651123,0.0,0.5340278148651123,0.616474449634552,0.0,0.003713893471285701
20400,0.5685990452766418,0.0,0.5685990452766418,0.6817882061004639,0.0,0.0026077297516167164
20500,0.5913061499595642,0.0,0.5913061499595642,0.7876742482185364,0.0,0.0032651072833687067
20600,0.5306913256645203,0.0,0.5306913256645203,0.5984915494918823,0.0,0.0016479883342981339
20700,0.5736100077629089,0.0,0.5736100077629089,0.7099771499633789,0.0,0.0015896784607321024
20800,0.5852639675140381,0.0,0.5852639675140381,0.7661951184272766,0.0,0.0033937108237296343
20900,0.5838956832885742,0.0,0.5838956832885742,0.773367702960968,0.0,0.003738299012184143
21000,0.548287570476532,0.0,0.548287570476532,0.6411622166633606,0.0,0.002046251902356744
21100,0.5843700170516968,0.0,0.5843700170516968,0.7560751438140869,0.0,0.00259374245069921
21200,0.619983971118927,0.0,0.619983971118927,0.862808346748352,0.0,0.0035800717305392027
21300,0.5479900240898132,0.0,0.5479900240898132,0.6374726295471191,0.0,0.0027482754085212946
21400,0.5728916525840759,0.0,0.5728916525840759,0.7112538814544678,0.0,0.002835458843037486
21500,0.5687975883483887,0.0,0.5687975883483887,0.6855116486549377,0.0,0.0029480503872036934
21600,0.6007888913154602,0.0,0.6007888913154602,0.7845423221588135,0.0,0.001988415140658617
21700,0.5826128125190735,0.0,0.5826128125190735,0.7305046916007996,0.0,0.005835527554154396
21800,0.5729888081550598,0.0,0.5729888081550598,0.689060628414154,0.0,0.0024657638277858496
21900,0.5745466947555542,0.0,0.5745466947555542,0.7239547371864319,0.0,0.004243539646267891
22000,0.5552172660827637,0.0,0.5552172660827637,0.6735052466392517,0.0,0.0012913602404296398
22100,0.582665741443634,0.0,0.582665741443634,0.7422661781311035,0.0,0.002819605404511094
22200,0.5672524571418762,0.0,0.5672524571418762,0.7028581500053406,0.0,0.003537856275215745
22300,0.5776819586753845,0.0,0.5776819586753845,0.7430751919746399,0.0,0.0038336326833814383
22400,0.5357016921043396,0.0,0.5357016921043396,0.6306734085083008,0.0,0.0011260308092460036
22500,0.6006591320037842,0.0,0.6006591320037842,0.805514931678772,0.0,0.004064742475748062
22600,0.5974342226982117,0.0,0.5974342226982117,0.7711386680603027,0.0,0.003927126061171293
22700,0.5865032076835632,0.0,0.5865032076835632,0.763813853263855,0.0,0.003248721593990922
22800,0.5676421523094177,0.0,0.5676421523094177,0.7121562361717224,0.0,0.0023618005216121674
22900,0.6177379488945007,0.0,0.6177379488945007,0.830358624458313,0.0,0.001967791700735688
23000,0.5482060313224792,0.0,0.5482060313224792,0.6570532321929932,0.0,0.0016854533459991217
23100,0.569248378276825,0.0,0.569248378276825,0.6928393244743347,0.0,0.0007837068988010287
23200,0.5877431035041809,0.0,0.5877431035041809,0.7359558343887329,0.0,0.0038892938755452633
23300,0.5829788446426392,0.0,0.5829788446426392,0.7377927899360657,0.0,0.002170730149373412
23400,0.6116437911987305,0.0,0.6116437911987305,0.8317216634750366,0.0,0.0031863870099186897
23500,0.577782392501831,0.0,0.577782392501831,0.6967282891273499,0.0,0.0028863202314823866
23600,0.5957097411155701,0.0,0.5957097411155701,0.7612955570220947,0.0,0.0017748120008036494
23700,0.57725989818573,0.0,0.57725989818573,0.7150073051452637,0.0,0.0013640113174915314
23800,0.6333406567573547,0.0,0.6333406567573547,0.8707440495491028,0.0,0.002574983285740018
23900,0.6000113487243652,0.0,0.6000113487243652,0.7871880531311035,0.0,0.0013186929281800985
24000,0.587426483631134,0.0,0.587426483631134,0.760172963142395,0.0,0.0020233429968357086
24100,0.5659723281860352,0.0,0.5659723281860352,0.6866347789764404,0.0,0.002439632546156645
24200,0.5672115683555603,0.0,0.5672115683555603,0.6953915357589722,0.0,0.0026523040141910315
24300,0.5742634534835815,0.0,0.5742634534835815,0.7231526374816895,0.0,0.002683281898498535
24400,0.6097003817558289,0.0,0.6097003817558289,0.8113875985145569,0.0,0.0025714044459164143
24500,0.5469563007354736,0.0,0.5469563007354736,0.6487149000167847,0.0,0.003725955029949546
24600,0.5811014175415039,0.0,0.5811014175415039,0.7220078110694885,0.0,0.003630074206739664
24700,0.5827176570892334,0.0,0.5827176570892334,0.7368044853210449,0.0,0.0015058843418955803
24800,0.5441391468048096,0.0,0.5441391468048096,0.6277967691421509,0.0,0.0015070209046825767
24900,0.5894925594329834,0.0,0.5894925594329834,0.7523312568664551,0.0,0.0020206659100949764
25000,0.6081556677818298,0.0,0.6081556677818298,0.8444247245788574,0.0,0.002005332615226507
25100,0.569659948348999,0.0,0.569659948348999,0.6969806551933289,0.0,0.0014249278465285897
25200,0.5722885131835938,0.0,0.5722885131835938,0.6700183749198914,0.0,0.0023520952090620995
25300,0.5596843957901001,0.0,0.5596843957901001,0.6838184595108032,0.0,0.004095032345503569
25400,0.5692786574363708,0.0,0.5692786574363708,0.6870880126953125,0.0,0.0026505307760089636
25500,0.6065680980682373,0.0,0.6065680980682373,0.8081785440444946,0.0,0.002333651529625058
25600,0.5547492504119873,0.0,0.5547492504119873,0.6730114817619324,0.0,0.003389802761375904
25700,0.611042320728302,0.0,0.611042320728302,0.8148373365402222,0.0,0.00381154241040349
25800,0.6105074286460876,0.0,0.6105074286460876,0.8040472269058228,0.0,0.001790292328223586
25900,0.6064364910125732,0.0,0.6064364910125732,0.8016982078552246,0.0,0.001385208684951067
26000,0.5740856528282166,0.0,0.5740856528282166,0.7216999530792236,0.0,0.002422522520646453
26100,0.5983547568321228,0.0,0.5983547568321228,0.764041543006897,0.0,0.004317609127610922
26200,0.5666271448135376,0.0,0.5666271448135376,0.6823568940162659,0.0,0.00308821490034461
26300,0.5832841396331787,0.0,0.5832841396331787,0.7541482448577881,0.0,0.0015189723344519734
26400,0.6265434622764587,0.0,0.6265434622764587,0.8753681182861328,0.0,0.002174025634303689
26500,0.5835171937942505,0.0,0.5835171937942505,0.7571514844894409,0.0,0.0020752043928951025
26600,0.5745295286178589,0.0,0.5745295286178589,0.7024665474891663,0.0,0.002381460275501013
26700,0.6198490262031555,0.0,0.6198490262031555,0.862639307975769,0.0,0.00492865452542901
26800,0.5943304896354675,0.0,0.5943304896354675,0.7771328091621399,0.0,0.002903557848185301
26900,0.5853039622306824,0.0,0.5853039622306824,0.7308387160301208,0.0,0.003537641139701009
27000,0.6050678491592407,0.0,0.6050678491592407,0.7903806567192078,0.0,0.0016699675470590591
27100,0.5582915544509888,0.0,0.5582915544509888,0.666690468788147,0.0,0.0011650919914245605
27200,0.6011303663253784,0.0,0.6011303663253784,0.782008707523346,0.0,0.002426529536023736
27300,0.6252661943435669,0.0,0.6252661943435669,0.8753483891487122,0.0,0.0011167018674314022
27400,0.5922266244888306,0.0,0.5922266244888306,0.7742049694061279,0.0,0.0013037140015512705
27500,0.5762388110160828,0.0,0.5762388110160828,0.7242673635482788,0.0,0.0013889611000195146
27600,0.5605074167251587,0.0,0.5605074167251587,0.7097827196121216,0.0,0.002131470711901784
27700,0.5621150732040405,0.0,0.5621150732040405,0.7084068059921265,0.0,0.001803840510547161
27800,0.569648027420044,0.0,0.569648027420044,0.7062135934829712,0.0,0.0009469345677644014
27900,0.5850688815116882,0.0,0.5850688815116882,0.7790778875350952,0.0,0.0022789028007537127
28000,0.5667442083358765,0.0,0.5667442083358765,0.7010930776596069,0.0,0.0014582074945792556
28100,0.5576338768005371,0.0,0.5576338768005371,0.6637547016143799,0.0,0.0011970922350883484
28200,0.6093363761901855,0.0,0.6093363761901855,0.8143792152404785,0.0,0.0011213850229978561
28300,0.5868372321128845,0.0,0.5868372321128845,0.7147789001464844,0.0,0.002218856243416667
28400,0.5787481665611267,0.0,0.5787481665611267,0.7107129096984863,0.0,0.0023293569684028625
28500,0.6133682131767273,0.0,0.6133682131767273,0.8505858182907104,0.0,0.003253286937251687
28600,0.577951192855835,0.0,0.577951192855835,0.7344220280647278,0.0,0.0028440658934414387
28700,0.6079114079475403,0.0,0.6079114079475403,0.8037087917327881,0.0,0.0020620340947061777
28800,0.5565991997718811,0.0,0.5565991997718811,0.6617759466171265,0.0,0.002769981510937214
28900,0.5848152041435242,0.0,0.5848152041435242,0.7446728944778442,0.0,0.002586260437965393
29000,0.570496141910553,0.0,0.570496141910553,0.708450436592102,0.0,0.0019851671531796455
29100,0.5487263202667236,0.0,0.5487263202667236,0.6388365626335144,0.0,0.0018575883004814386
29200,0.5913312435150146,0.0,0.5913312435150146,0.7415322065353394,0.0,0.0016776046250015497
29300,0.5572697520256042,0.0,0.5572697520256042,0.6680693626403809,0.0,0.003975127823650837
